,date,date_lab,who_region,who_region_long,country,iso3,cases,confirmed_cases,severe_cases,deaths,cfr,prop_sev,cfr_ci_lower,cfr_ci_upper,prop_sev_ci_lower,prop_sev_ci_upper
4712,2021-08-01,Aug 2021,AMR,Region of the Americas,Saint Kitts and Nevis,KNA,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4713,2021-08-01,Aug 2021,AMR,Region of the Americas,Saint Lucia,LCA,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.7075982261787133,0.0,0.7075982261787133
4714,2021-08-01,Aug 2021,AMR,Region of the Americas,Saint Martin (French part),MAF,,,,,,,,,,
4715,2021-08-01,Aug 2021,AMR,Region of the Americas,Saint Vincent and the Grenadines,VCT,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.3084971078187608,0.0,0.3084971078187608
4716,2021-08-01,Aug 2021,AMR,Region of the Americas,Sint Maarten (Dutch part),SXM,,,,,,,,,,
4717,2021-08-01,Aug 2021,AMR,Region of the Americas,Suriname,SUR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841886116991581,0.0,0.841886116991581
4718,2021-08-01,Aug 2021,AMR,Region of the Americas,Trinidad and Tobago,TTO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7075982261787133,0.0,0.7075982261787133
4719,2021-08-01,Aug 2021,AMR,Region of the Americas,Turks and Caicos Islands,TCA,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4720,2021-08-01,Aug 2021,AMR,Region of the Americas,United States Virgin Islands,VIR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4721,2021-08-01,Aug 2021,AMR,Region of the Americas,United States of America,USA,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5218237501049814,0.0,0.5218237501049814
4722,2021-08-01,Aug 2021,AMR,Region of the Americas,Uruguay,URY,,,,,,,,,,
4723,2021-08-01,Aug 2021,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),VEN,355.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0103374076276429,0.0,0.0103374076276429
4724,2021-08-01,Aug 2021,SEAR,South-East Asia Region,Bangladesh,BGD,6970.0,,,42.0,0.006025824964131995,,0.004346234435212345,0.00813652728955272,,
4725,2021-08-01,Aug 2021,SEAR,South-East Asia Region,Nepal,NPL,35.0,,,,,,,,,
4726,2021-08-01,Aug 2021,SEAR,South-East Asia Region,Sri Lanka,LKA,1136.0,,,,,,,,,
4727,2021-08-01,Aug 2021,SEAR,South-East Asia Region,Thailand,THA,939.0,,,0.0,0.0,,0.0,0.003920812584283391,,
4728,2021-09-01,Sep 2021,AMR,Region of the Americas,Anguilla,AIA,,,,,,,,,,
4729,2021-09-01,Sep 2021,AMR,Region of the Americas,Antigua and Barbuda,ATG,,,,,,,,,,
4730,2021-09-01,Sep 2021,AMR,Region of the Americas,Argentina,ARG,,,,,,,,,,
4731,2021-09-01,Sep 2021,AMR,Region of the Americas,Aruba,ABW,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4732,2021-09-01,Sep 2021,AMR,Region of the Americas,Bahamas,BHS,,,,,,,,,,
4733,2021-09-01,Sep 2021,AMR,Region of the Americas,Barbados,BRB,19.0,0.0,,0.0,0.0,,0.0,0.1764669118069653,,
4734,2021-09-01,Sep 2021,AMR,Region of the Americas,Belize,BLZ,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010544243886769,0.0,0.010544243886769
4735,2021-09-01,Sep 2021,AMR,Region of the Americas,Bermuda,BMU,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4736,2021-09-01,Sep 2021,AMR,Region of the Americas,Bolivia (Plurinational State of),BOL,280.0,44.0,0.0,0.0,0.0,0.0,0.0,0.01308816470329666,0.0,0.01308816470329666
4737,2021-09-01,Sep 2021,AMR,Region of the Americas,"Bonaire, Saint Eustatius and Saba",BES,,,,,,,,,,
4738,2021-09-01,Sep 2021,AMR,Region of the Americas,Brazil,BRA,38665.0,10988.0,19.0,6.0,0.0001551791025475236,0.0004914004914004914,5.695005642983674e-05,0.0003377287430677179,0.0002958803015914416,0.0007672768437139893
4739,2021-09-01,Sep 2021,AMR,Region of the Americas,British Virgin Islands,VGB,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.6023646356164746,0.0,0.6023646356164746
4740,2021-09-01,Sep 2021,AMR,Region of the Americas,Canada,CAN,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4741,2021-09-01,Sep 2021,AMR,Region of the Americas,Cayman Islands,CYM,,,,,,,,,,
4742,2021-09-01,Sep 2021,AMR,Region of the Americas,Chile,CHL,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4743,2021-09-01,Sep 2021,AMR,Region of the Americas,Colombia,COL,6454.0,3476.0,140.0,2.0,0.0003098853424233034,0.02169197396963124,3.753075604749328e-05,0.001118959400215761,0.01827790015321154,0.02554719479704448
4744,2021-09-01,Sep 2021,AMR,Region of the Americas,Costa Rica,CRI,845.0,29.0,0.0,0.0,0.0,0.0,0.0,0.004356022706535154,0.0,0.004356022706535154
4745,2021-09-01,Sep 2021,AMR,Region of the Americas,Cuba,CUB,,,,,,,,,,
4746,2021-09-01,Sep 2021,AMR,Region of the Americas,Curaçao,CUW,,,,,,,,,,
4747,2021-09-01,Sep 2021,AMR,Region of the Americas,Dominica,DMA,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4748,2021-09-01,Sep 2021,AMR,Region of the Americas,Dominican Republic,DOM,663.0,0.0,23.0,3.0,0.004524886877828055,0.03469079939668175,0.000934114298713486,0.01316623408344864,0.02211564785466748,0.05160023520596624
4749,2021-09-01,Sep 2021,AMR,Region of the Americas,Ecuador,ECU,989.0,989.0,3.0,18.0,0.01820020222446916,0.003033367037411527,0.01082136380628765,0.02861211917128881,0.0006259905921918842,0.008838971444210975
4750,2021-09-01,Sep 2021,AMR,Region of the Americas,El Salvador,SLV,687.0,6.0,3.0,0.0,0.0,0.004366812227074236,0.0,0.005355157713360125,0.0009014485950346845,0.0127082101401671
4751,2021-09-01,Sep 2021,AMR,Region of the Americas,French Guiana,GUF,,,,,,,,,,
4752,2021-09-01,Sep 2021,AMR,Region of the Americas,Grenada,GRD,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.06848220870331956,0.0,0.06848220870331956
4753,2021-09-01,Sep 2021,AMR,Region of the Americas,Guadeloupe,GLP,,,,,,,,,,
4754,2021-09-01,Sep 2021,AMR,Region of the Americas,Guatemala,GTM,263.0,121.0,0.0,0.0,0.0,0.0,0.0,0.01392824936483461,0.0,0.01392824936483461
4755,2021-09-01,Sep 2021,AMR,Region of the Americas,Guyana,GUY,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4756,2021-09-01,Sep 2021,AMR,Region of the Americas,Haiti,HTI,,,,,,,,,,
4757,2021-09-01,Sep 2021,AMR,Region of the Americas,Honduras,HND,2323.0,,173.0,0.0,0.0,0.07447266465777012,0.0,0.001586720649567477,0.06412309339872811,0.08590995333130569
4758,2021-09-01,Sep 2021,AMR,Region of the Americas,Jamaica,JAM,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2059072142078227,0.0,0.2059072142078227
4759,2021-09-01,Sep 2021,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,
4760,2021-09-01,Sep 2021,AMR,Region of the Americas,Mexico,MEX,4346.0,756.0,42.0,5.0,0.001150483202945237,0.009664058904739991,0.0003736609493059189,0.002682784773087055,0.006973630531002657,0.01304077377444446
4761,2021-09-01,Sep 2021,AMR,Region of the Americas,Montserrat,MSR,,,,,,,,,,
4762,2021-09-01,Sep 2021,AMR,Region of the Americas,Nicaragua,NIC,2535.0,23.0,0.0,0.0,0.0,0.0,0.0,0.001454121011864788,0.0,0.001454121011864788
4763,2021-09-01,Sep 2021,AMR,Region of the Americas,Panama,PAN,563.0,386.0,0.0,0.0,0.0,0.0,0.0,0.006530765004501274,0.0,0.006530765004501274
4764,2021-09-01,Sep 2021,AMR,Region of the Americas,Paraguay,PRY,789.0,1.0,,0.0,0.0,,0.0,0.004664473270369849,,
4765,2021-09-01,Sep 2021,AMR,Region of the Americas,Peru,PER,2756.0,2151.0,6.0,4.0,0.001451378809869376,0.002177068214804064,0.0003955889995858431,0.003711900024016092,0.0007993516066372553,0.004732494260205464
4766,2021-09-01,Sep 2021,AMR,Region of the Americas,Puerto Rico,PRI,53.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0672345463063011,0.0,0.0672345463063011
4767,2021-09-01,Sep 2021,AMR,Region of the Americas,Saint Barthélemy,BLM,,,,,,,,,,
4768,2021-09-01,Sep 2021,AMR,Region of the Americas,Saint Kitts and Nevis,KNA,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4769,2021-09-01,Sep 2021,AMR,Region of the Americas,Saint Lucia,LCA,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.2059072142078227,0.0,0.2059072142078227
4770,2021-09-01,Sep 2021,AMR,Region of the Americas,Saint Martin (French part),MAF,,,,,,,,,,
4771,2021-09-01,Sep 2021,AMR,Region of the Americas,Saint Vincent and the Grenadines,VCT,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.2646484693970511,0.0,0.2646484693970511
4772,2021-09-01,Sep 2021,AMR,Region of the Americas,Sint Maarten (Dutch part),SXM,,,,,,,,,,
4773,2021-09-01,Sep 2021,AMR,Region of the Americas,Suriname,SUR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4774,2021-09-01,Sep 2021,AMR,Region of the Americas,Trinidad and Tobago,TTO,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4775,2021-09-01,Sep 2021,AMR,Region of the Americas,Turks and Caicos Islands,TCA,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4776,2021-09-01,Sep 2021,AMR,Region of the Americas,United States Virgin Islands,VIR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4777,2021-09-01,Sep 2021,AMR,Region of the Americas,United States of America,USA,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.4096163972250034,0.0,0.4096163972250034
4778,2021-09-01,Sep 2021,AMR,Region of the Americas,Uruguay,URY,,,,,,,,,,
4779,2021-09-01,Sep 2021,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),VEN,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007817959227398474,0.0,0.007817959227398474
4780,2021-09-01,Sep 2021,SEAR,South-East Asia Region,Bangladesh,BGD,8876.0,,,26.0,0.002929247408742677,,0.001914346615600787,0.004289100909503368,,
4781,2021-09-01,Sep 2021,SEAR,South-East Asia Region,Nepal,NPL,81.0,,,,,,,,,
4782,2021-09-01,Sep 2021,SEAR,South-East Asia Region,Sri Lanka,LKA,1623.0,,,,,,,,,
4783,2021-09-01,Sep 2021,SEAR,South-East Asia Region,Thailand,THA,847.0,,,0.0,0.0,,0.0,0.004345759320853384,,
4784,2021-10-01,Oct 2021,AMR,Region of the Americas,Anguilla,AIA,,,,,,,,,,
4785,2021-10-01,Oct 2021,AMR,Region of the Americas,Antigua and Barbuda,ATG,,,,,,,,,,
4786,2021-10-01,Oct 2021,AMR,Region of the Americas,Argentina,ARG,3972.0,3972.0,0.0,0.0,0.0,0.0,0.0,0.0009282897821096533,0.0,0.0009282897821096533
4787,2021-10-01,Oct 2021,AMR,Region of the Americas,Aruba,ABW,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4788,2021-10-01,Oct 2021,AMR,Region of the Americas,Bahamas,BHS,,,,,,,,,,
4789,2021-10-01,Oct 2021,AMR,Region of the Americas,Barbados,BRB,10.0,0.0,,0.0,0.0,,0.0,0.3084971078187608,,
4790,2021-10-01,Oct 2021,AMR,Region of the Americas,Belize,BLZ,274.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01337284199971633,0.0,0.01337284199971633
4791,2021-10-01,Oct 2021,AMR,Region of the Americas,Bermuda,BMU,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4792,2021-10-01,Oct 2021,AMR,Region of the Americas,Bolivia (Plurinational State of),BOL,379.0,98.0,1.0,0.0,0.0,0.002638522427440633,0.0,0.009685976972385602,6.679937300270626e-05,0.01461254783156007
4793,2021-10-01,Oct 2021,AMR,Region of the Americas,"Bonaire, Saint Eustatius and Saba",BES,,,,,,,,,,
4794,2021-10-01,Oct 2021,AMR,Region of the Americas,Brazil,BRA,26155.0,7188.0,10.0,3.0,0.0001147008220225578,0.0003823360734085261,2.365469167109063e-05,0.0003351675208717235,0.0001833597477523266,0.0007030168741658946
4795,2021-10-01,Oct 2021,AMR,Region of the Americas,British Virgin Islands,VGB,,,,,,,,,,
4796,2021-10-01,Oct 2021,AMR,Region of the Americas,Canada,CAN,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4797,2021-10-01,Oct 2021,AMR,Region of the Americas,Cayman Islands,CYM,,,,,,,,,,
4798,2021-10-01,Oct 2021,AMR,Region of the Americas,Chile,CHL,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4799,2021-10-01,Oct 2021,AMR,Region of the Americas,Colombia,COL,6109.0,4040.0,118.0,7.0,0.001145850384678343,0.01931576362743493,0.0004608114576437595,0.002359455650063968,0.01601361406616572,0.02308740807182963
4800,2021-10-01,Oct 2021,AMR,Region of the Americas,Costa Rica,CRI,674.0,12.0,0.0,0.0,0.0,0.0,0.0,0.005458164710802792,0.0,0.005458164710802792
4801,2021-10-01,Oct 2021,AMR,Region of the Americas,Cuba,CUB,,,,,,,,,,
4802,2021-10-01,Oct 2021,AMR,Region of the Americas,Curaçao,CUW,,,,,,,,,,
4803,2021-10-01,Oct 2021,AMR,Region of the Americas,Dominica,DMA,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4804,2021-10-01,Oct 2021,AMR,Region of the Americas,Dominican Republic,DOM,587.0,0.0,26.0,1.0,0.001703577512776831,0.04429301533219761,4.312991823317043e-05,0.009454847274380285,0.02913447676761961,0.06422836235607332
4805,2021-10-01,Oct 2021,AMR,Region of the Americas,Ecuador,ECU,620.0,620.0,4.0,1.0,0.001612903225806452,0.006451612903225806,4.083434042383356e-05,0.008953459921926199,0.001760562442526651,0.0164357028304466
4806,2021-10-01,Oct 2021,AMR,Region of the Americas,El Salvador,SLV,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007752241278634608,0.0,0.007752241278634608
4807,2021-10-01,Oct 2021,AMR,Region of the Americas,French Guiana,GUF,,,,,,,,,,
4808,2021-10-01,Oct 2021,AMR,Region of the Americas,Grenada,GRD,,,,,,,,,,
4809,2021-10-01,Oct 2021,AMR,Region of the Americas,Guadeloupe,GLP,,,,,,,,,,
4810,2021-10-01,Oct 2021,AMR,Region of the Americas,Guatemala,GTM,292.0,118.0,2.0,2.0,0.00684931506849315,0.00684931506849315,0.0008305628285319006,0.02452171508439116,0.0008305628285319006,0.02452171508439116
4811,2021-10-01,Oct 2021,AMR,Region of the Americas,Guyana,GUY,128.0,129.0,0.0,0.0,0.0,0.0,0.0,0.02840805344354391,0.0,0.02840805344354391
4812,2021-10-01,Oct 2021,AMR,Region of the Americas,Haiti,HTI,,,,,,,,,,
4813,2021-10-01,Oct 2021,AMR,Region of the Americas,Honduras,HND,2976.0,,224.0,2.0,0.0006720430107526882,0.07526881720430108,8.139789092374154e-05,0.002425520359844716,0.06604329747732911,0.08533930518942978
4814,2021-10-01,Oct 2021,AMR,Region of the Americas,Jamaica,JAM,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6023646356164746,0.0,0.6023646356164746
4815,2021-10-01,Oct 2021,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,
4816,2021-10-01,Oct 2021,AMR,Region of the Americas,Mexico,MEX,5654.0,1485.0,41.0,0.0,0.0,0.007251503360452776,0.0,0.0006522243252290667,0.005208683967770363,0.009824752261141767
4817,2021-10-01,Oct 2021,AMR,Region of the Americas,Montserrat,MSR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7075982261787133,0.0,0.7075982261787133
4818,2021-10-01,Oct 2021,AMR,Region of the Americas,Nicaragua,NIC,1889.0,26.0,0.0,0.0,0.0,0.0,0.0,0.001950915794792639,0.0,0.001950915794792639
4819,2021-10-01,Oct 2021,AMR,Region of the Americas,Panama,PAN,498.0,305.0,1.0,1.0,0.002008032128514056,0.002008032128514056,5.08376795773736e-05,0.01113682066212363,5.08376795773736e-05,0.01113682066212363
4820,2021-10-01,Oct 2021,AMR,Region of the Americas,Paraguay,PRY,932.0,4.0,,0.0,0.0,,0.0,0.003950202507915089,,
4821,2021-10-01,Oct 2021,AMR,Region of the Americas,Peru,PER,3141.0,2400.0,18.0,3.0,0.0009551098376313276,0.005730659025787965,0.0001970099371863266,0.002788674748269332,0.003399782587615938,0.009041845576456375
4822,2021-10-01,Oct 2021,AMR,Region of the Americas,Puerto Rico,PRI,42.0,34.0,2.0,0.0,0.0,0.04761904761904762,0.0,0.0840838549403552,0.00581982483550999,0.161641959691654
4823,2021-10-01,Oct 2021,AMR,Region of the Americas,Saint Barthélemy,BLM,,,,,,,,,,
4824,2021-10-01,Oct 2021,AMR,Region of the Americas,Saint Kitts and Nevis,KNA,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4825,2021-10-01,Oct 2021,AMR,Region of the Americas,Saint Lucia,LCA,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.7075982261787133,0.0,0.7075982261787133
4826,2021-10-01,Oct 2021,AMR,Region of the Americas,Saint Martin (French part),MAF,,,,,,,,,,
4827,2021-10-01,Oct 2021,AMR,Region of the Americas,Saint Vincent and the Grenadines,VCT,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.1853019681378523,0.0,0.1853019681378523
4828,2021-10-01,Oct 2021,AMR,Region of the Americas,Sint Maarten (Dutch part),SXM,,,,,,,,,,
4829,2021-10-01,Oct 2021,AMR,Region of the Americas,Suriname,SUR,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.841886116991581,0.0,0.841886116991581
4830,2021-10-01,Oct 2021,AMR,Region of the Americas,Trinidad and Tobago,TTO,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4831,2021-10-01,Oct 2021,AMR,Region of the Americas,Turks and Caicos Islands,TCA,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4832,2021-10-01,Oct 2021,AMR,Region of the Americas,United States Virgin Islands,VIR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4833,2021-10-01,Oct 2021,AMR,Region of the Americas,United States of America,USA,20.0,20.0,1.0,0.0,0.0,0.05,0.0,0.1684334709830854,0.001265089497949805,0.2487327627720277
4834,2021-10-01,Oct 2021,AMR,Region of the Americas,Uruguay,URY,,,,,,,,,,
4835,2021-10-01,Oct 2021,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),VEN,347.0,58.0,6.0,1.0,0.002881844380403458,0.01729106628242075,7.295932100293627e-05,0.01595123648393748,0.006371285306709498,0.03725362969275159
4836,2021-10-01,Oct 2021,SEAR,South-East Asia Region,Bangladesh,BGD,4911.0,,,23.0,0.004683363877010792,,0.002971097632107728,0.007019106681347309,,
4837,2021-10-01,Oct 2021,SEAR,South-East Asia Region,Nepal,NPL,66.0,,,,,,,,,
4838,2021-10-01,Oct 2021,SEAR,South-East Asia Region,Sri Lanka,LKA,2794.0,,,,,,,,,
4839,2021-10-01,Oct 2021,SEAR,South-East Asia Region,Thailand,THA,754.0,,,0.0,0.0,,0.0,0.004880464709675459,,
4840,2021-11-01,Nov 2021,AMR,Region of the Americas,Anguilla,AIA,,,,,,,,,,
4841,2021-11-01,Nov 2021,AMR,Region of the Americas,Antigua and Barbuda,ATG,,,,,,,,,,
4842,2021-11-01,Nov 2021,AMR,Region of the Americas,Argentina,ARG,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4843,2021-11-01,Nov 2021,AMR,Region of the Americas,Aruba,ABW,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4844,2021-11-01,Nov 2021,AMR,Region of the Americas,Bahamas,BHS,,,,,,,,,,
4845,2021-11-01,Nov 2021,AMR,Region of the Americas,Barbados,BRB,2.0,0.0,,0.0,0.0,,0.0,0.841886116991581,,
4846,2021-11-01,Nov 2021,AMR,Region of the Americas,Belize,BLZ,226.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01618998569121044,0.0,0.01618998569121044
4847,2021-11-01,Nov 2021,AMR,Region of the Americas,Bermuda,BMU,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4848,2021-11-01,Nov 2021,AMR,Region of the Americas,Bolivia (Plurinational State of),BOL,590.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0062328328644181,0.0,0.0062328328644181
4849,2021-11-01,Nov 2021,AMR,Region of the Americas,"Bonaire, Saint Eustatius and Saba",BES,,,,,,,,,,
4850,2021-11-01,Nov 2021,AMR,Region of the Americas,Brazil,BRA,34391.0,9857.0,8.0,5.0,0.0001453868744729726,0.0002326189991567561,4.720835355786356e-05,0.0003392515740945059,0.0001004335512653872,0.0004583004309905153
4851,2021-11-01,Nov 2021,AMR,Region of the Americas,British Virgin Islands,VGB,,,,,,,,,,
4852,2021-11-01,Nov 2021,AMR,Region of the Americas,Canada,CAN,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4853,2021-11-01,Nov 2021,AMR,Region of the Americas,Cayman Islands,CYM,,,,,,,,,,
4854,2021-11-01,Nov 2021,AMR,Region of the Americas,Chile,CHL,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4855,2021-11-01,Nov 2021,AMR,Region of the Americas,Colombia,COL,8126.0,4266.0,149.0,0.0,0.0,0.01833620477479695,0.0,0.0004538570365283609,0.01553133725119018,0.02149361135404726
4856,2021-11-01,Nov 2021,AMR,Region of the Americas,Costa Rica,CRI,515.0,28.0,1.0,0.0,0.0,0.001941747572815534,0.0,0.007137280494676546,4.915958383056125e-05,0.01077082819166986
4857,2021-11-01,Nov 2021,AMR,Region of the Americas,Cuba,CUB,,,,,,,,,,
4858,2021-11-01,Nov 2021,AMR,Region of the Americas,Curaçao,CUW,,,,,,,,,,
4859,2021-11-01,Nov 2021,AMR,Region of the Americas,Dominica,DMA,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4860,2021-11-01,Nov 2021,AMR,Region of the Americas,Dominican Republic,DOM,654.0,0.0,22.0,7.0,0.01070336391437309,0.03363914373088685,0.004313834477525601,0.02192804120435188,0.02119919475919898,0.05048877574332511
4861,2021-11-01,Nov 2021,AMR,Region of the Americas,Ecuador,ECU,676.0,676.0,1.0,0.0,0.0,0.001479289940828402,0.0,0.005442060314871228,3.745167734340638e-05,0.00821426026903127
4862,2021-11-01,Nov 2021,AMR,Region of the Americas,El Salvador,SLV,507.0,6.0,1.0,0.0,0.0,0.001972386587771203,0.0,0.007249491104726391,4.993525809347305e-05,0.01094001637589659
4863,2021-11-01,Nov 2021,AMR,Region of the Americas,French Guiana,GUF,,,,,,,,,,
4864,2021-11-01,Nov 2021,AMR,Region of the Americas,Grenada,GRD,,,,,,,,,,
4865,2021-11-01,Nov 2021,AMR,Region of the Americas,Guadeloupe,GLP,,,,,,,,,,
4866,2021-11-01,Nov 2021,AMR,Region of the Americas,Guatemala,GTM,259.0,134.0,2.0,0.0,0.0,0.007722007722007722,0.0,0.01414182928595198,0.000936542864927299,0.0276146076261764
4867,2021-11-01,Nov 2021,AMR,Region of the Americas,Guyana,GUY,,,,,,,,,,
4868,2021-11-01,Nov 2021,AMR,Region of the Americas,Haiti,HTI,,,,,,,,,,
4869,2021-11-01,Nov 2021,AMR,Region of the Americas,Honduras,HND,3443.0,,180.0,1.0,0.0002904443799012489,0.05227998838222481,7.353388004165855e-06,0.001617178554061213,0.04508258094879746,0.06024909909938758
4870,2021-11-01,Nov 2021,AMR,Region of the Americas,Jamaica,JAM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.975
4871,2021-11-01,Nov 2021,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,
4872,2021-11-01,Nov 2021,AMR,Region of the Americas,Mexico,MEX,4856.0,1636.0,56.0,7.0,0.001441515650741351,0.01153212520593081,0.0005797542707908124,0.002967803627819918,0.008722677317885938,0.0149495993249622
4873,2021-11-01,Nov 2021,AMR,Region of the Americas,Montserrat,MSR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4874,2021-11-01,Nov 2021,AMR,Region of the Americas,Nicaragua,NIC,2340.0,121.0,5.0,0.0,0.0,0.002136752136752137,0.0,0.001575202275684072,0.000694150226868394,0.004979365027962477
4875,2021-11-01,Nov 2021,AMR,Region of the Americas,Panama,PAN,494.0,354.0,0.0,0.0,0.0,0.0,0.0,0.007439555798034125,0.0,0.007439555798034125
4876,2021-11-01,Nov 2021,AMR,Region of the Americas,Paraguay,PRY,1349.0,2.0,,4.0,0.002965159377316531,,0.0008084788159052063,0.007574437719197968,,
4877,2021-11-01,Nov 2021,AMR,Region of the Americas,Peru,PER,4664.0,3542.0,12.0,4.0,0.0008576329331046312,0.002572898799313894,0.0002337239770485966,0.002194411991147696,0.001330139077603059,0.004490018816596217
4878,2021-11-01,Nov 2021,AMR,Region of the Americas,Puerto Rico,PRI,44.0,41.0,0.0,0.0,0.0,0.0,0.0,0.08041993976357587,0.0,0.08041993976357587
4879,2021-11-01,Nov 2021,AMR,Region of the Americas,Saint Barthélemy,BLM,,,,,,,,,,
4880,2021-11-01,Nov 2021,AMR,Region of the Americas,Saint Kitts and Nevis,KNA,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4881,2021-11-01,Nov 2021,AMR,Region of the Americas,Saint Lucia,LCA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.975
4882,2021-11-01,Nov 2021,AMR,Region of the Americas,Saint Martin (French part),MAF,,,,,,,,,,
4883,2021-11-01,Nov 2021,AMR,Region of the Americas,Saint Vincent and the Grenadines,VCT,,,,,,,,,,
4884,2021-11-01,Nov 2021,AMR,Region of the Americas,Sint Maarten (Dutch part),SXM,,,,,,,,,,
4885,2021-11-01,Nov 2021,AMR,Region of the Americas,Suriname,SUR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4886,2021-11-01,Nov 2021,AMR,Region of the Americas,Trinidad and Tobago,TTO,,,,,,,,,,
4887,2021-11-01,Nov 2021,AMR,Region of the Americas,Turks and Caicos Islands,TCA,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4888,2021-11-01,Nov 2021,AMR,Region of the Americas,United States Virgin Islands,VIR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
4889,2021-11-01,Nov 2021,AMR,Region of the Americas,United States of America,USA,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.1610976152190796,0.0,0.1610976152190796
4890,2021-11-01,Nov 2021,AMR,Region of the Americas,Uruguay,URY,,,,,,,,,,
4891,2021-11-01,Nov 2021,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),VEN,366.0,17.0,1.0,0.0,0.0,0.00273224043715847,0.0,0.01002828365721287,6.917194626548598e-05,0.01512833449017359
4892,2021-11-01,Nov 2021,SEAR,South-East Asia Region,Bangladesh,BGD,3423.0,,,7.0,0.002044989775051125,,0.0008225748628301096,0.004208893312858336,,
4893,2021-11-01,Nov 2021,SEAR,South-East Asia Region,Nepal,NPL,57.0,,,,,,,,,
4894,2021-11-01,Nov 2021,SEAR,South-East Asia Region,Sri Lanka,LKA,4058.0,,,,,,,,,
