,WHO region,ITZ,COUNTRY/AREA/TERRITORY,COUNTRY_CODE,ORIGIN_SOURCE,ISO_YEAR,ISO_WEEK,ISO_SDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BVIC,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY
1258,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2017,49,2017-12-03T16:00:00.000Z,84.0,84,,9.0,7.0,,2.0,18.0,,,2.0,2.0,20.0,,2
1259,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2017,50,2017-12-10T16:00:00.000Z,99.0,98,,7.0,5.0,,0.0,12.0,,,1.0,1.0,13.0,,3
1260,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2017,51,2017-12-17T16:00:00.000Z,87.0,87,,10.0,5.0,,1.0,16.0,,,6.0,6.0,22.0,,3
1261,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2017,52,2017-12-24T16:00:00.000Z,65.0,65,,4.0,0.0,,0.0,4.0,,,0.0,,4.0,,2
1262,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,1,2017-12-31T16:00:00.000Z,88.0,88,0.0,3.0,2.0,,0.0,5.0,,,3.0,3.0,8.0,,3
1263,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,2,2018-01-07T16:00:00.000Z,122.0,121,0.0,9.0,4.0,,0.0,13.0,,,4.0,4.0,17.0,,3
1264,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,3,2018-01-14T16:00:00.000Z,100.0,100,0.0,10.0,3.0,,0.0,13.0,,,4.0,4.0,17.0,,3
1265,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,4,2018-01-21T16:00:00.000Z,102.0,102,0.0,12.0,4.0,,0.0,16.0,,,4.0,4.0,20.0,,3
1266,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,5,2018-01-28T16:00:00.000Z,82.0,82,0.0,6.0,2.0,,0.0,8.0,,,5.0,5.0,13.0,,3
1267,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,6,2018-02-04T16:00:00.000Z,103.0,102,0.0,12.0,2.0,,0.0,14.0,,,14.0,14.0,28.0,,3
1268,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,7,2018-02-11T16:00:00.000Z,88.0,88,0.0,8.0,0.0,,0.0,8.0,,,6.0,6.0,14.0,,3
1269,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,8,2018-02-18T16:00:00.000Z,84.0,84,0.0,9.0,3.0,,0.0,12.0,,,0.0,,12.0,,3
1270,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,9,2018-02-25T16:00:00.000Z,94.0,94,0.0,8.0,2.0,,0.0,10.0,,,11.0,11.0,21.0,,3
1271,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,10,2018-03-04T16:00:00.000Z,106.0,105,0.0,12.0,7.0,,1.0,20.0,,,11.0,11.0,31.0,,3
1272,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,11,2018-03-11T16:00:00.000Z,95.0,94,0.0,16.0,1.0,,0.0,17.0,,,9.0,9.0,26.0,,3
1273,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,12,2018-03-18T16:00:00.000Z,88.0,88,0.0,3.0,1.0,,0.0,4.0,,,5.0,5.0,9.0,,3
1274,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,13,2018-03-25T16:00:00.000Z,86.0,86,0.0,5.0,4.0,,2.0,11.0,,,2.0,2.0,13.0,,3
1275,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,14,2018-04-01T16:00:00.000Z,96.0,96,0.0,0.0,0.0,,0.0,,,,7.0,7.0,7.0,,3
1276,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,15,2018-04-08T16:00:00.000Z,66.0,66,0.0,1.0,0.0,,0.0,1.0,,,1.0,1.0,2.0,,3
1277,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,16,2018-04-15T16:00:00.000Z,63.0,62,0.0,0.0,0.0,,0.0,,,,1.0,1.0,1.0,,3
1278,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,17,2018-04-22T16:00:00.000Z,71.0,70,0.0,5.0,0.0,,0.0,5.0,,,1.0,1.0,6.0,,3
1279,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,18,2018-04-29T16:00:00.000Z,75.0,74,0.0,3.0,1.0,,0.0,4.0,,,7.0,7.0,11.0,,2
1280,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,19,2018-05-06T16:00:00.000Z,52.0,52,0.0,2.0,0.0,,0.0,2.0,,,3.0,3.0,5.0,,3
1281,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,20,2018-05-13T16:00:00.000Z,84.0,84,0.0,0.0,1.0,,0.0,1.0,,,0.0,,1.0,,3
1282,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,21,2018-05-20T16:00:00.000Z,88.0,88,0.0,0.0,0.0,,0.0,,,,6.0,6.0,6.0,,3
1283,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,22,2018-05-27T16:00:00.000Z,74.0,73,0.0,3.0,1.0,,0.0,4.0,,,2.0,2.0,6.0,,2
1284,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,23,2018-06-03T16:00:00.000Z,90.0,88,0.0,1.0,1.0,,0.0,2.0,,,4.0,4.0,6.0,,3
1285,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,24,2018-06-10T16:00:00.000Z,45.0,45,0.0,2.0,1.0,,0.0,3.0,,,2.0,2.0,5.0,,3
1286,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,25,2018-06-17T16:00:00.000Z,65.0,65,0.0,1.0,0.0,,0.0,1.0,,,1.0,1.0,2.0,,2
1287,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,26,2018-06-24T16:00:00.000Z,92.0,91,0.0,1.0,0.0,,0.0,1.0,,,2.0,2.0,3.0,,2
1288,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,27,2018-07-01T16:00:00.000Z,81.0,81,0.0,0.0,0.0,,0.0,,,,3.0,3.0,3.0,,2
1289,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,28,2018-07-08T16:00:00.000Z,104.0,104,0.0,0.0,1.0,,0.0,1.0,,,3.0,3.0,4.0,,3
1290,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,29,2018-07-15T16:00:00.000Z,104.0,103,0.0,0.0,0.0,,0.0,,,,0.0,,,,2
1291,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,30,2018-07-22T16:00:00.000Z,100.0,100,0.0,0.0,1.0,,0.0,1.0,,,4.0,4.0,5.0,,3
1292,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,31,2018-07-29T16:00:00.000Z,94.0,94,0.0,0.0,1.0,,0.0,1.0,,,1.0,1.0,2.0,,3
1293,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,32,2018-08-05T16:00:00.000Z,99.0,99,0.0,0.0,1.0,,0.0,1.0,,,1.0,1.0,2.0,,3
1294,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,33,2018-08-12T16:00:00.000Z,100.0,100,0.0,0.0,0.0,,0.0,,,,6.0,6.0,6.0,,2
1295,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,34,2018-08-19T16:00:00.000Z,59.0,59,0.0,1.0,1.0,,0.0,2.0,,,0.0,,2.0,,3
1296,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,35,2018-08-26T16:00:00.000Z,68.0,68,0.0,2.0,2.0,,1.0,5.0,,,2.0,2.0,7.0,,2
1297,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,36,2018-09-02T16:00:00.000Z,76.0,76,0.0,0.0,1.0,,0.0,1.0,,,3.0,3.0,4.0,,3
1298,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,37,2018-09-09T16:00:00.000Z,59.0,59,0.0,0.0,2.0,,0.0,2.0,,,2.0,2.0,4.0,,3
1299,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,38,2018-09-16T16:00:00.000Z,82.0,82,0.0,0.0,4.0,,0.0,4.0,,,1.0,1.0,5.0,,2
1300,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,39,2018-09-23T16:00:00.000Z,97.0,97,0.0,0.0,3.0,,1.0,4.0,,,2.0,2.0,6.0,,3
1301,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,40,2018-09-30T16:00:00.000Z,97.0,96,0.0,4.0,1.0,,0.0,5.0,,,3.0,3.0,8.0,,3
1302,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,41,2018-10-07T16:00:00.000Z,105.0,105,0.0,0.0,2.0,,1.0,3.0,,,10.0,10.0,13.0,,3
1303,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,42,2018-10-14T16:00:00.000Z,88.0,88,0.0,0.0,5.0,,0.0,5.0,,,4.0,4.0,9.0,,3
1304,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,43,2018-10-21T16:00:00.000Z,95.0,95,0.0,2.0,10.0,,0.0,12.0,,,3.0,3.0,15.0,,3
1305,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,44,2018-10-28T16:00:00.000Z,81.0,81,0.0,0.0,9.0,,0.0,9.0,,,3.0,3.0,12.0,,3
1306,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,45,2018-11-04T16:00:00.000Z,82.0,81,0.0,1.0,3.0,,0.0,4.0,,,4.0,4.0,8.0,,3
1307,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,46,2018-11-11T16:00:00.000Z,104.0,104,0.0,4.0,3.0,,1.0,8.0,,,3.0,3.0,11.0,,3
1308,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,47,2018-11-18T16:00:00.000Z,68.0,68,0.0,1.0,10.0,,1.0,12.0,,,3.0,3.0,15.0,,3
1309,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,48,2018-11-25T16:00:00.000Z,89.0,89,0.0,1.0,6.0,,0.0,7.0,,,10.0,10.0,17.0,,3
1310,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,49,2018-12-02T16:00:00.000Z,94.0,93,0.0,0.0,4.0,,0.0,4.0,,,4.0,4.0,8.0,,3
1311,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,50,2018-12-09T16:00:00.000Z,71.0,71,0.0,2.0,4.0,,0.0,6.0,,,3.0,3.0,9.0,,3
1312,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,51,2018-12-16T16:00:00.000Z,82.0,82,0.0,0.0,7.0,,4.0,11.0,,,7.0,7.0,18.0,,3
1313,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2018,52,2018-12-23T16:00:00.000Z,82.0,82,0.0,1.0,7.0,,0.0,8.0,,,2.0,2.0,10.0,,3
1314,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,1,2018-12-30T16:00:00.000Z,118.0,117,0.0,1.0,7.0,,0.0,8.0,,,0.0,,8.0,44.0,3
1315,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,2,2019-01-06T16:00:00.000Z,138.0,129,0.0,2.0,8.0,,2.0,12.0,,,3.0,3.0,15.0,34.0,4
1316,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,3,2019-01-13T16:00:00.000Z,104.0,100,0.0,1.0,8.0,,3.0,12.0,1.0,,1.0,2.0,14.0,22.0,4
1317,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,4,2019-01-20T16:00:00.000Z,131.0,127,0.0,1.0,4.0,,1.0,6.0,,,5.0,5.0,11.0,35.0,3
1318,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,5,2019-01-27T16:00:00.000Z,117.0,111,0.0,2.0,8.0,,0.0,10.0,1.0,,2.0,3.0,13.0,38.0,3
1319,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,6,2019-02-03T16:00:00.000Z,78.0,77,0.0,3.0,3.0,,0.0,6.0,,,2.0,2.0,8.0,37.0,2
1320,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,7,2019-02-10T16:00:00.000Z,130.0,128,0.0,7.0,2.0,,5.0,14.0,,,3.0,3.0,17.0,34.0,2
1321,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,8,2019-02-17T16:00:00.000Z,121.0,118,0.0,5.0,4.0,,1.0,10.0,,,8.0,8.0,18.0,34.0,4
1322,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,9,2019-02-24T16:00:00.000Z,127.0,123,0.0,2.0,5.0,,0.0,7.0,,,2.0,2.0,9.0,44.0,3
1323,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,10,2019-03-03T16:00:00.000Z,135.0,135,0.0,5.0,7.0,,1.0,13.0,,,7.0,7.0,20.0,50.0,3
1324,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,11,2019-03-10T16:00:00.000Z,117.0,116,0.0,7.0,4.0,,0.0,11.0,,,9.0,9.0,20.0,38.0,3
1325,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,12,2019-03-17T16:00:00.000Z,125.0,124,0.0,0.0,5.0,,0.0,5.0,,,14.0,14.0,19.0,52.0,3
1326,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,13,2019-03-24T16:00:00.000Z,106.0,106,0.0,2.0,0.0,,0.0,2.0,,,2.0,2.0,4.0,36.0,2
1327,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,14,2019-03-31T16:00:00.000Z,135.0,134,0.0,4.0,3.0,,0.0,7.0,,,6.0,6.0,13.0,46.0,2
1328,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,15,2019-04-07T16:00:00.000Z,134.0,134,0.0,1.0,0.0,,1.0,2.0,,,4.0,4.0,6.0,48.0,3
1329,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,16,2019-04-14T16:00:00.000Z,149.0,145,0.0,5.0,3.0,,0.0,8.0,,,12.0,12.0,20.0,36.0,3
1330,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,17,2019-04-21T16:00:00.000Z,148.0,148,0.0,0.0,2.0,,2.0,4.0,,,12.0,12.0,16.0,43.0,3
1331,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,18,2019-04-28T16:00:00.000Z,132.0,131,0.0,5.0,0.0,,0.0,5.0,,,8.0,8.0,13.0,40.0,3
1332,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,19,2019-05-05T16:00:00.000Z,131.0,129,0.0,3.0,2.0,,0.0,5.0,,,16.0,16.0,21.0,25.0,3
1333,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,20,2019-05-12T16:00:00.000Z,160.0,149,0.0,6.0,0.0,,0.0,6.0,,,9.0,9.0,15.0,45.0,3
1334,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,21,2019-05-19T16:00:00.000Z,133.0,126,0.0,8.0,0.0,,0.0,8.0,,,10.0,10.0,18.0,42.0,3
1335,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,22,2019-05-26T16:00:00.000Z,138.0,130,0.0,9.0,0.0,,0.0,9.0,,,9.0,9.0,18.0,37.0,2
1336,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,23,2019-06-02T16:00:00.000Z,59.0,51,0.0,3.0,0.0,,0.0,3.0,,,2.0,2.0,5.0,28.0,2
1337,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,24,2019-06-09T16:00:00.000Z,129.0,125,0.0,4.0,1.0,,0.0,5.0,,,20.0,20.0,25.0,31.0,3
1338,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,25,2019-06-16T16:00:00.000Z,153.0,146,0.0,10.0,1.0,,0.0,11.0,,,34.0,34.0,45.0,40.0,3
1339,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,26,2019-06-23T16:00:00.000Z,138.0,134,0.0,10.0,2.0,,0.0,12.0,,,17.0,17.0,29.0,33.0,3
1340,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,27,2019-06-30T16:00:00.000Z,149.0,141,0.0,7.0,2.0,,0.0,9.0,1.0,,18.0,19.0,28.0,43.0,3
1341,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,28,2019-07-07T16:00:00.000Z,156.0,146,0.0,4.0,1.0,,0.0,5.0,,,22.0,22.0,27.0,43.0,3
1342,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,29,2019-07-14T16:00:00.000Z,152.0,149,0.0,2.0,1.0,,1.0,4.0,,,26.0,26.0,30.0,43.0,3
1343,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,30,2019-07-21T16:00:00.000Z,150.0,147,0.0,9.0,0.0,,2.0,11.0,,,19.0,19.0,30.0,43.0,3
1344,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,31,2019-07-28T16:00:00.000Z,149.0,149,0.0,7.0,2.0,,0.0,9.0,1.0,,24.0,25.0,34.0,47.0,3
1345,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,32,2019-08-04T16:00:00.000Z,147.0,146,0.0,5.0,5.0,,1.0,11.0,1.0,,16.0,17.0,28.0,42.0,3
1346,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,33,2019-08-11T16:00:00.000Z,140.0,138,0.0,2.0,0.0,,0.0,2.0,,,16.0,16.0,18.0,39.0,2
1347,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,34,2019-08-18T16:00:00.000Z,154.0,153,0.0,6.0,3.0,,0.0,9.0,1.0,,19.0,20.0,29.0,43.0,3
1348,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,35,2019-08-25T16:00:00.000Z,146.0,136,0.0,6.0,0.0,,0.0,6.0,,,22.0,22.0,28.0,36.0,3
1349,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,36,2019-09-01T16:00:00.000Z,133.0,129,0.0,9.0,2.0,,0.0,11.0,,,12.0,12.0,23.0,40.0,3
1350,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,37,2019-09-08T16:00:00.000Z,133.0,130,0.0,10.0,2.0,,1.0,13.0,,,10.0,10.0,23.0,29.0,3
1351,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,38,2019-09-15T16:00:00.000Z,143.0,137,0.0,6.0,2.0,,0.0,8.0,,,11.0,11.0,19.0,43.0,3
1352,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,39,2019-09-22T16:00:00.000Z,135.0,131,0.0,7.0,2.0,,2.0,11.0,,,6.0,6.0,17.0,35.0,3
1353,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,40,2019-09-29T16:00:00.000Z,145.0,130,0.0,8.0,1.0,,0.0,9.0,,,16.0,16.0,25.0,36.0,3
1354,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,41,2019-10-06T16:00:00.000Z,140.0,128,0.0,3.0,5.0,,1.0,9.0,,,6.0,6.0,15.0,27.0,3
1355,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,42,2019-10-13T16:00:00.000Z,133.0,131,0.0,11.0,3.0,,5.0,19.0,,,9.0,9.0,28.0,35.0,2
1356,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,43,2019-10-20T16:00:00.000Z,144.0,134,0.0,5.0,3.0,,5.0,13.0,,,6.0,6.0,19.0,40.0,3
1357,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,44,2019-10-27T16:00:00.000Z,93.0,92,0.0,11.0,2.0,,5.0,18.0,,,6.0,6.0,24.0,,3
1358,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,45,2019-11-03T16:00:00.000Z,130.0,123,0.0,15.0,8.0,,7.0,30.0,,,4.0,4.0,34.0,25.0,3
1359,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,46,2019-11-10T16:00:00.000Z,143.0,139,0.0,11.0,1.0,,18.0,30.0,,,6.0,6.0,36.0,39.0,3
1360,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,47,2019-11-17T16:00:00.000Z,135.0,133,0.0,12.0,0.0,,11.0,23.0,,,4.0,4.0,27.0,29.0,3
1361,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,48,2019-11-24T16:00:00.000Z,139.0,136,0.0,16.0,5.0,,9.0,30.0,,,6.0,6.0,36.0,28.0,3
1362,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,49,2019-12-01T16:00:00.000Z,130.0,129,0.0,8.0,5.0,,16.0,29.0,,,1.0,1.0,30.0,34.0,3
1363,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,50,2019-12-08T16:00:00.000Z,144.0,142,0.0,12.0,3.0,,20.0,35.0,,,12.0,12.0,47.0,33.0,3
1364,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,51,2019-12-15T16:00:00.000Z,145.0,131,0.0,26.0,10.0,,14.0,50.0,,,8.0,8.0,58.0,29.0,3
1365,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2019,52,2019-12-22T16:00:00.000Z,129.0,126,0.0,19.0,5.0,,14.0,38.0,,,3.0,3.0,41.0,41.0,3
1366,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,1,2019-12-29T16:00:00.000Z,71.0,71,,22.0,1.0,,6.0,29.0,,,0.0,,29.0,,3
1367,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,2,2020-01-05T16:00:00.000Z,114.0,114,,22.0,4.0,,8.0,34.0,,,7.0,7.0,41.0,,3
1368,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,3,2020-01-12T16:00:00.000Z,110.0,110,,23.0,6.0,,10.0,39.0,,,5.0,5.0,44.0,,3
1369,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,4,2020-01-19T16:00:00.000Z,98.0,98,,25.0,4.0,,3.0,32.0,,,1.0,1.0,33.0,,3
1370,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,5,2020-01-26T16:00:00.000Z,85.0,85,,17.0,7.0,,4.0,28.0,,,6.0,6.0,34.0,,3
1371,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,6,2020-02-02T16:00:00.000Z,102.0,102,,10.0,4.0,,5.0,19.0,,,6.0,6.0,25.0,,3
1372,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,7,2020-02-09T16:00:00.000Z,86.0,86,,7.0,4.0,,3.0,14.0,,,1.0,1.0,15.0,,3
1373,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,8,2020-02-16T16:00:00.000Z,96.0,96,,8.0,3.0,,1.0,12.0,,,0.0,,12.0,,3
1374,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,9,2020-02-23T16:00:00.000Z,96.0,96,,7.0,5.0,,0.0,12.0,,,2.0,2.0,14.0,,3
1375,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,10,2020-03-01T16:00:00.000Z,90.0,90,,6.0,7.0,,1.0,14.0,,,0.0,,14.0,,3
1376,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,11,2020-03-08T16:00:00.000Z,100.0,100,,5.0,8.0,,0.0,13.0,,,5.0,5.0,18.0,,3
1377,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,12,2020-03-15T16:00:00.000Z,83.0,83,,2.0,6.0,,0.0,8.0,,,0.0,,8.0,,3
1378,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,13,2020-03-22T16:00:00.000Z,40.0,40,,1.0,2.0,,0.0,3.0,,,0.0,,3.0,,3
1379,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,14,2020-03-29T16:00:00.000Z,30.0,30,,0.0,0.0,,0.0,,,,0.0,,,,3
1380,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,15,2020-04-05T16:00:00.000Z,29.0,29,,0.0,0.0,,0.0,,,,0.0,,,,2
1381,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,16,2020-04-12T16:00:00.000Z,43.0,43,,0.0,0.0,,0.0,,,,0.0,,,,2
1382,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,17,2020-04-19T16:00:00.000Z,42.0,42,,0.0,0.0,,0.0,,,,0.0,,,,2
1383,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,18,2020-04-26T16:00:00.000Z,36.0,36,,0.0,0.0,,0.0,,,,0.0,,,,2
1384,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,19,2020-05-03T16:00:00.000Z,39.0,39,,0.0,0.0,,0.0,,,,0.0,,,,2
1385,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,20,2020-05-10T16:00:00.000Z,46.0,46,,0.0,0.0,,0.0,,,,0.0,,,,2
1386,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,21,2020-05-17T16:00:00.000Z,34.0,34,,0.0,0.0,,0.0,,,,0.0,,,,2
1387,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,22,2020-05-24T16:00:00.000Z,20.0,20,,0.0,0.0,,0.0,,,,0.0,,,,2
1388,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,23,2020-05-31T16:00:00.000Z,36.0,36,,0.0,0.0,,0.0,,,,0.0,,,,2
1389,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,24,2020-06-07T16:00:00.000Z,34.0,34,,0.0,0.0,,0.0,,,,0.0,,,,2
1390,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,25,2020-06-14T16:00:00.000Z,51.0,51,,0.0,0.0,,0.0,,,,0.0,,,,2
1391,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,26,2020-06-21T16:00:00.000Z,46.0,46,,0.0,0.0,,0.0,,,,0.0,,,,2
1392,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,27,2020-06-28T16:00:00.000Z,43.0,43,,0.0,0.0,,0.0,,,,0.0,,,,2
1393,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,28,2020-07-05T16:00:00.000Z,51.0,51,,0.0,0.0,,0.0,,,,0.0,,,,2
1394,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,29,2020-07-12T16:00:00.000Z,62.0,62,,0.0,0.0,,0.0,,,,0.0,,,,3
1395,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,30,2020-07-19T16:00:00.000Z,65.0,65,,0.0,0.0,,0.0,,,,0.0,,,,3
1396,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,31,2020-07-26T16:00:00.000Z,63.0,63,,0.0,0.0,,0.0,,,,0.0,,,,3
1397,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,32,2020-08-02T16:00:00.000Z,69.0,69,,0.0,0.0,,0.0,,,,0.0,,,,3
1398,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2020,33,2020-08-09T16:00:00.000Z,71.0,71,,0.0,0.0,,0.0,,,,0.0,,,,3
